CustomerKey,churn_status
1041566,"Potential Loyalist"
1041698,Loyalist
1041700,"Potential Loyalist"
1041703,Loyalist
1041871,Loyalist
1042263,"Potential Loyalist"
1042267,Loyalist
1042301,Loyalist
1042711,One-Hit-Wonder
1042883,"Potential Loyalist"
1042966,One-Hit-Wonder
1043236,One-Hit-Wonder
1043602,One-Hit-Wonder
1043805,One-Hit-Wonder
1043840,One-Hit-Wonder
1043858,One-Hit-Wonder
1044258,One-Hit-Wonder
1044742,Loyalist
1044749,One-Hit-Wonder
1044798,"Potential Loyalist"
1044827,Loyalist
1044833,One-Hit-Wonder
1044988,One-Hit-Wonder
1045314,One-Hit-Wonder
1045339,One-Hit-Wonder
1045636,One-Hit-Wonder
1045729,Loyalist
1046044,Loyalist
1046652,"Potential Loyalist"
1046802,One-Hit-Wonder
1047050,"Potential Loyalist"
1047191,One-Hit-Wonder
1047746,Loyalist
1047846,"Potential Loyalist"
1047910,"Potential Loyalist"
1048581,"Potential Loyalist"
1048733,One-Hit-Wonder
1049326,"Potential Loyalist"
1049490,Loyalist
1049578,Loyalist
1049670,"Potential Loyalist"
1049709,Loyalist
1049772,"Potential Loyalist"
1049861,Loyalist
1049894,"Potential Loyalist"
1049904,Loyalist
1050006,"Potential Loyalist"
1050429,"Potential Loyalist"
1050975,Loyalist
1051244,Loyalist
1051282,One-Hit-Wonder
1051710,Loyalist
1051777,"Potential Loyalist"
1052015,One-Hit-Wonder
1052170,One-Hit-Wonder
1052486,"Potential Loyalist"
1052614,One-Hit-Wonder
1052960,"Potential Loyalist"
1052970,"Potential Loyalist"
1053100,Loyalist
1053209,Loyalist
1053333,One-Hit-Wonder
1053393,"Potential Loyalist"
1053634,"Potential Loyalist"
1053706,Loyalist
1053754,Loyalist
1053987,One-Hit-Wonder
1054404,"Potential Loyalist"
1054507,One-Hit-Wonder
1054612,"Potential Loyalist"
1054649,"Potential Loyalist"
1054655,"Potential Loyalist"
1054835,One-Hit-Wonder
1054956,One-Hit-Wonder
1055437,One-Hit-Wonder
1055671,Loyalist
1055766,One-Hit-Wonder
1055801,One-Hit-Wonder
1055880,"Potential Loyalist"
1056003,"Potential Loyalist"
1056183,One-Hit-Wonder
1056363,"Potential Loyalist"
1056452,One-Hit-Wonder
1056761,"Potential Loyalist"
1057055,Loyalist
1057151,Loyalist
1057356,Loyalist
1057875,Loyalist
1058030,Loyalist
1058061,One-Hit-Wonder
1058093,One-Hit-Wonder
1058138,Loyalist
1058292,"Potential Loyalist"
1058513,"Potential Loyalist"
1058678,"Potential Loyalist"
1058772,"Potential Loyalist"
1058787,"Potential Loyalist"
1058914,One-Hit-Wonder
1059222,Loyalist
1059468,"Potential Loyalist"
1059705,One-Hit-Wonder
1059733,"Potential Loyalist"
1059971,One-Hit-Wonder
1060009,Loyalist
1060173,Loyalist
1060308,"Potential Loyalist"
1060423,Loyalist
1060472,"Potential Loyalist"
1060589,One-Hit-Wonder
1060647,One-Hit-Wonder
1061782,One-Hit-Wonder
1061855,One-Hit-Wonder
1062069,"Potential Loyalist"
1062180,Loyalist
1062380,One-Hit-Wonder
1062632,Loyalist
1062944,Loyalist
1063458,One-Hit-Wonder
1063572,One-Hit-Wonder
1063700,Loyalist
1064279,"Potential Loyalist"
1064325,Loyalist
1064519,"Potential Loyalist"
1064597,Loyalist
1064658,"Potential Loyalist"
1064976,One-Hit-Wonder
1064999,One-Hit-Wonder
1065004,Loyalist
1065072,"Potential Loyalist"
1065496,One-Hit-Wonder
1065501,Loyalist
1065574,One-Hit-Wonder
1065583,"Potential Loyalist"
1065839,One-Hit-Wonder
1066452,Loyalist
1066472,"Potential Loyalist"
1066623,"Potential Loyalist"
1067256,One-Hit-Wonder
1067403,One-Hit-Wonder
1067528,One-Hit-Wonder
1067598,"Potential Loyalist"
1067702,Loyalist
1068220,Loyalist
1068351,One-Hit-Wonder
1068402,One-Hit-Wonder
1068419,One-Hit-Wonder
1068431,One-Hit-Wonder
1068524,One-Hit-Wonder
1069041,"Potential Loyalist"
1069141,One-Hit-Wonder
1069316,One-Hit-Wonder
1069338,One-Hit-Wonder
1069496,One-Hit-Wonder
1069649,One-Hit-Wonder
1069911,One-Hit-Wonder
1070054,Loyalist
1070372,"Potential Loyalist"
1070473,One-Hit-Wonder
1070493,One-Hit-Wonder
1070928,"Potential Loyalist"
1071007,Loyalist
1071326,Loyalist
1071414,"Potential Loyalist"
1071445,One-Hit-Wonder
1071530,"Potential Loyalist"
1071667,One-Hit-Wonder
1072272,Loyalist
1072821,"Potential Loyalist"
1073026,One-Hit-Wonder
1073027,"Potential Loyalist"
1073088,"Potential Loyalist"
1073430,One-Hit-Wonder
1073964,"Potential Loyalist"
1074065,Loyalist
1074430,One-Hit-Wonder
1074512,Loyalist
1074717,Loyalist
1074728,Loyalist
1075069,Loyalist
1075190,Loyalist
1075402,One-Hit-Wonder
1075426,"Potential Loyalist"
1075880,"Potential Loyalist"
1076007,Loyalist
1076090,One-Hit-Wonder
1076568,"Potential Loyalist"
1076623,One-Hit-Wonder
1076661,"Potential Loyalist"
1076700,Loyalist
1076923,Loyalist
1077719,One-Hit-Wonder
1078234,One-Hit-Wonder
1078235,Loyalist
1078242,Loyalist
1078267,One-Hit-Wonder
1078416,Loyalist
1078673,One-Hit-Wonder
1078677,"Potential Loyalist"
1078980,One-Hit-Wonder
1079159,Loyalist
1079330,One-Hit-Wonder
1079698,"Potential Loyalist"
1080102,One-Hit-Wonder
1080125,One-Hit-Wonder
1080163,Loyalist
1080247,Loyalist
1081217,Loyalist
1081249,One-Hit-Wonder
1081604,Loyalist
1081686,One-Hit-Wonder
1081923,One-Hit-Wonder
1082026,One-Hit-Wonder
1082222,One-Hit-Wonder
1082267,One-Hit-Wonder
1082396,One-Hit-Wonder
1082460,Loyalist
1083191,"Potential Loyalist"
1083735,One-Hit-Wonder
1083775,One-Hit-Wonder
1083945,"Potential Loyalist"
1084205,Loyalist
1084570,Loyalist
1085040,One-Hit-Wonder
1085205,One-Hit-Wonder
1085273,One-Hit-Wonder
1085466,"Potential Loyalist"
1085643,"Potential Loyalist"
1085687,One-Hit-Wonder
1086200,Loyalist
1086276,Loyalist
1086645,"Potential Loyalist"
1087194,One-Hit-Wonder
1087732,Loyalist
1087790,Loyalist
1087841,Loyalist
1088108,"Potential Loyalist"
1088133,One-Hit-Wonder
1088403,Loyalist
1088511,One-Hit-Wonder
1089176,"Potential Loyalist"
1089328,One-Hit-Wonder
1089369,One-Hit-Wonder
1089406,One-Hit-Wonder
1089414,Loyalist
1089537,One-Hit-Wonder
1089571,Loyalist
1089890,Loyalist
1090259,Loyalist
1090406,One-Hit-Wonder
1090531,One-Hit-Wonder
1090656,One-Hit-Wonder
1090696,Loyalist
1090726,Loyalist
1090739,"Potential Loyalist"
1091419,Loyalist
1091801,Loyalist
1091961,"Potential Loyalist"
1092098,One-Hit-Wonder
1092329,One-Hit-Wonder
1092416,"Potential Loyalist"
1092434,Loyalist
1092661,One-Hit-Wonder
1093130,One-Hit-Wonder
1093518,One-Hit-Wonder
1093679,"Potential Loyalist"
1093788,Loyalist
1093798,Loyalist
1094026,One-Hit-Wonder
1094276,Loyalist
1094291,Loyalist
1094568,"Potential Loyalist"
1094624,Loyalist
1094704,"Potential Loyalist"
1094730,"Potential Loyalist"
1094906,One-Hit-Wonder
1094994,One-Hit-Wonder
1095118,One-Hit-Wonder
1095308,Loyalist
1095416,One-Hit-Wonder
1095528,Loyalist
1095535,One-Hit-Wonder
1095565,One-Hit-Wonder
1095669,"Potential Loyalist"
1096033,One-Hit-Wonder
1096041,One-Hit-Wonder
1096123,Loyalist
1096502,One-Hit-Wonder
1096641,"Potential Loyalist"
1096714,Loyalist
1096834,Loyalist
1096960,Loyalist
1097022,Loyalist
1097057,Loyalist
1097307,One-Hit-Wonder
1097332,Loyalist
1097591,"Potential Loyalist"
1097602,One-Hit-Wonder
1097685,Loyalist
1097689,Loyalist
1097900,"Potential Loyalist"
1098100,Loyalist
1098143,"Potential Loyalist"
1098179,Loyalist
1098298,"Potential Loyalist"
1098561,One-Hit-Wonder
1098687,Loyalist
1098793,Loyalist
1098881,"Potential Loyalist"
1099301,One-Hit-Wonder
1099476,One-Hit-Wonder
1099807,"Potential Loyalist"
1100042,"Potential Loyalist"
1100184,"Potential Loyalist"
1100244,One-Hit-Wonder
1100246,One-Hit-Wonder
1100294,Loyalist
1100341,Loyalist
1100414,One-Hit-Wonder
1100448,One-Hit-Wonder
1100506,One-Hit-Wonder
1100638,One-Hit-Wonder
1100816,"Potential Loyalist"
1100982,One-Hit-Wonder
1101266,One-Hit-Wonder
1101386,Loyalist
1101670,Loyalist
1101686,Loyalist
1101877,One-Hit-Wonder
1102272,One-Hit-Wonder
1102383,"Potential Loyalist"
1102760,Loyalist
1102822,One-Hit-Wonder
1102842,One-Hit-Wonder
1103294,Loyalist
1103640,One-Hit-Wonder
1103795,Loyalist
1103886,One-Hit-Wonder
1104029,Loyalist
1104196,One-Hit-Wonder
1104304,"Potential Loyalist"
1104307,"Potential Loyalist"
1104581,Loyalist
1104802,One-Hit-Wonder
1104932,One-Hit-Wonder
1105074,"Potential Loyalist"
1105288,Loyalist
1105481,"Potential Loyalist"
1105588,One-Hit-Wonder
1105607,One-Hit-Wonder
1106029,Loyalist
1106051,One-Hit-Wonder
1106087,Loyalist
1106952,"Potential Loyalist"
1107011,One-Hit-Wonder
1107312,One-Hit-Wonder
1107432,"Potential Loyalist"
1107461,Loyalist
1107471,One-Hit-Wonder
1107656,"Potential Loyalist"
1108421,One-Hit-Wonder
1108431,One-Hit-Wonder
1108440,One-Hit-Wonder
1108466,"Potential Loyalist"
1108629,"Potential Loyalist"
1109178,Loyalist
1109196,One-Hit-Wonder
1109358,"Potential Loyalist"
1109419,Loyalist
1109536,One-Hit-Wonder
1109746,One-Hit-Wonder
1109801,One-Hit-Wonder
1109864,One-Hit-Wonder
1110012,"Potential Loyalist"
1110229,"Potential Loyalist"
1110305,One-Hit-Wonder
1110691,Loyalist
1110868,"Potential Loyalist"
1111119,"Potential Loyalist"
1111227,One-Hit-Wonder
1111645,"Potential Loyalist"
1111650,"Potential Loyalist"
1111848,Loyalist
1111954,Loyalist
1112089,Loyalist
1112155,Loyalist
1112418,"Potential Loyalist"
1112419,Loyalist
1112613,Loyalist
1112803,Loyalist
1112974,Loyalist
1113081,Loyalist
1113084,Loyalist
1113255,"Potential Loyalist"
1113391,One-Hit-Wonder
1114072,One-Hit-Wonder
1114100,Loyalist
1114283,Loyalist
1114319,"Potential Loyalist"
1114345,Loyalist
1114873,One-Hit-Wonder
1115222,Loyalist
1115485,One-Hit-Wonder
1115513,Loyalist
1115892,Loyalist
1116156,Loyalist
1116314,"Potential Loyalist"
1116568,"Potential Loyalist"
1116789,One-Hit-Wonder
1116892,"Potential Loyalist"
1117051,One-Hit-Wonder
1117827,One-Hit-Wonder
1117944,"Potential Loyalist"
1118097,Loyalist
1118302,Loyalist
1118352,One-Hit-Wonder
1118689,"Potential Loyalist"
1118795,One-Hit-Wonder
1119069,"Potential Loyalist"
1119189,"Potential Loyalist"
1119510,Loyalist
1119547,"Potential Loyalist"
1119619,Loyalist
1119720,"Potential Loyalist"
1119796,One-Hit-Wonder
1119822,Loyalist
1120599,"Potential Loyalist"
1121619,One-Hit-Wonder
1121796,One-Hit-Wonder
1122022,One-Hit-Wonder
1122108,One-Hit-Wonder
1122233,Loyalist
1122248,One-Hit-Wonder
1122433,One-Hit-Wonder
1122612,One-Hit-Wonder
1122810,One-Hit-Wonder
1123162,"Potential Loyalist"
1123758,Loyalist
1123816,"Potential Loyalist"
1123881,One-Hit-Wonder
1124112,"Potential Loyalist"
1124172,"Potential Loyalist"
1124187,One-Hit-Wonder
1124426,"Potential Loyalist"
1124499,One-Hit-Wonder
1124572,One-Hit-Wonder
1124659,"Potential Loyalist"
1124706,Loyalist
1125056,"Potential Loyalist"
1125351,One-Hit-Wonder
1125468,Loyalist
1125474,"Potential Loyalist"
1125761,"Potential Loyalist"
1126317,One-Hit-Wonder
1126390,One-Hit-Wonder
1126411,"Potential Loyalist"
1126510,One-Hit-Wonder
1127050,One-Hit-Wonder
1127381,Loyalist
1127584,Loyalist
1127638,Loyalist
1127690,Loyalist
1128295,"Potential Loyalist"
1128384,One-Hit-Wonder
1128590,One-Hit-Wonder
1128911,One-Hit-Wonder
1128994,Loyalist
1129179,"Potential Loyalist"
1129200,"Potential Loyalist"
1129442,Loyalist
1129520,One-Hit-Wonder
1129712,Loyalist
1129721,One-Hit-Wonder
1129799,Loyalist
1130205,Loyalist
1130382,Loyalist
1130442,Loyalist
1130512,One-Hit-Wonder
1130812,One-Hit-Wonder
1130814,One-Hit-Wonder
1130928,"Potential Loyalist"
1131276,Loyalist
1131576,"Potential Loyalist"
1131690,One-Hit-Wonder
1132350,Loyalist
1132370,Loyalist
1132400,Loyalist
1132540,"Potential Loyalist"
1132599,One-Hit-Wonder
1132629,One-Hit-Wonder
1133148,One-Hit-Wonder
1133404,Loyalist
1133419,Loyalist
1133712,"Potential Loyalist"
1134255,Loyalist
1134501,One-Hit-Wonder
1134929,"Potential Loyalist"
1135020,Loyalist
1135026,"Potential Loyalist"
1135188,"Potential Loyalist"
1135217,"Potential Loyalist"
1135250,"Potential Loyalist"
1135465,"Potential Loyalist"
1136143,Loyalist
1136286,Loyalist
1136316,"Potential Loyalist"
1136319,Loyalist
1136696,"Potential Loyalist"
1136737,Loyalist
1136852,One-Hit-Wonder
1137012,One-Hit-Wonder
1137155,One-Hit-Wonder
1137406,"Potential Loyalist"
1137620,One-Hit-Wonder
1137780,Loyalist
1137903,One-Hit-Wonder
1137958,One-Hit-Wonder
1138092,"Potential Loyalist"
1138144,"Potential Loyalist"
1138327,Loyalist
1138396,One-Hit-Wonder
1138520,Loyalist
1138624,One-Hit-Wonder
1138846,Loyalist
1138976,Loyalist
1139001,One-Hit-Wonder
1139101,Loyalist
1139316,Loyalist
1139356,Loyalist
1139726,"Potential Loyalist"
1139887,Loyalist
1139944,"Potential Loyalist"
1140295,One-Hit-Wonder
1140326,One-Hit-Wonder
1140654,One-Hit-Wonder
1140712,"Potential Loyalist"
1140731,One-Hit-Wonder
1140779,One-Hit-Wonder
1140842,Loyalist
1141428,"Potential Loyalist"
1141613,One-Hit-Wonder
1141652,Loyalist
1141697,"Potential Loyalist"
1141748,One-Hit-Wonder
1141753,"Potential Loyalist"
1142741,One-Hit-Wonder
1142863,Loyalist
1142864,One-Hit-Wonder
1143082,One-Hit-Wonder
1143203,Loyalist
1143292,"Potential Loyalist"
1143470,One-Hit-Wonder
1143508,"Potential Loyalist"
1143517,Loyalist
1143574,Loyalist
1143828,Loyalist
1143894,One-Hit-Wonder
1144095,One-Hit-Wonder
1144172,Loyalist
1144303,One-Hit-Wonder
1144584,One-Hit-Wonder
1144593,"Potential Loyalist"
1144781,One-Hit-Wonder
1145044,"Potential Loyalist"
1145093,One-Hit-Wonder
1145201,"Potential Loyalist"
1145581,One-Hit-Wonder
1146045,Loyalist
1146054,One-Hit-Wonder
1146089,One-Hit-Wonder
1146124,Loyalist
1146241,"Potential Loyalist"
1146324,Loyalist
1146329,One-Hit-Wonder
1146653,"Potential Loyalist"
1146936,"Potential Loyalist"
1147136,"Potential Loyalist"
1147272,"Potential Loyalist"
1147474,One-Hit-Wonder
1147519,One-Hit-Wonder
1148016,"Potential Loyalist"
1148022,"Potential Loyalist"
1148064,One-Hit-Wonder
1148222,"Potential Loyalist"
1148699,One-Hit-Wonder
1148931,"Potential Loyalist"
1148932,"Potential Loyalist"
1149206,Loyalist
1149244,"Potential Loyalist"
1149286,"Potential Loyalist"
1149288,"Potential Loyalist"
1149875,Loyalist
1149998,One-Hit-Wonder
1150012,Loyalist
1150148,One-Hit-Wonder
1150193,"Potential Loyalist"
1150424,One-Hit-Wonder
1150993,One-Hit-Wonder
1151103,One-Hit-Wonder
1151122,One-Hit-Wonder
1151559,One-Hit-Wonder
1151616,"Potential Loyalist"
1151790,"Potential Loyalist"
1152038,"Potential Loyalist"
1152079,Loyalist
1152244,"Potential Loyalist"
1152366,Loyalist
1152446,Loyalist
1152536,"Potential Loyalist"
1152849,One-Hit-Wonder
1152914,Loyalist
1153028,"Potential Loyalist"
1153522,One-Hit-Wonder
1154232,Loyalist
1154367,"Potential Loyalist"
1154631,Loyalist
1155125,One-Hit-Wonder
1155341,"Potential Loyalist"
1155665,One-Hit-Wonder
1155899,Loyalist
1155920,Loyalist
1156077,Loyalist
1156456,Loyalist
1156460,One-Hit-Wonder
1156462,"Potential Loyalist"
1156489,Loyalist
1156834,"Potential Loyalist"
1156927,Loyalist
1157028,One-Hit-Wonder
1157063,Loyalist
1157094,"Potential Loyalist"
1157256,One-Hit-Wonder
1157316,Loyalist
1157347,One-Hit-Wonder
1157349,One-Hit-Wonder
1157497,One-Hit-Wonder
1157799,One-Hit-Wonder
1157976,Loyalist
1158204,Loyalist
1158399,One-Hit-Wonder
1158843,"Potential Loyalist"
1159180,"Potential Loyalist"
1159429,One-Hit-Wonder
1160065,Loyalist
1160349,Loyalist
1160570,One-Hit-Wonder
1160610,Loyalist
1160653,One-Hit-Wonder
1160758,Loyalist
1161124,One-Hit-Wonder
1161130,"Potential Loyalist"
1161188,One-Hit-Wonder
1161409,"Potential Loyalist"
1161581,Loyalist
1161615,Loyalist
1161825,"Potential Loyalist"
1162297,"Potential Loyalist"
1162408,"Potential Loyalist"
1162503,One-Hit-Wonder
1162807,One-Hit-Wonder
1162853,One-Hit-Wonder
1162946,One-Hit-Wonder
1163087,Loyalist
1163149,Loyalist
1163237,One-Hit-Wonder
1163311,"Potential Loyalist"
1163563,One-Hit-Wonder
1163647,One-Hit-Wonder
1163697,One-Hit-Wonder
1163780,"Potential Loyalist"
1163802,One-Hit-Wonder
1163948,Loyalist
1163958,"Potential Loyalist"
1164098,Loyalist
1164225,Loyalist
1164576,One-Hit-Wonder
1164661,One-Hit-Wonder
1165228,Loyalist
1165252,"Potential Loyalist"
1165338,"Potential Loyalist"
1165391,Loyalist
1165542,One-Hit-Wonder
1165631,"Potential Loyalist"
1166211,One-Hit-Wonder
1166249,One-Hit-Wonder
1166537,One-Hit-Wonder
1166659,"Potential Loyalist"
1167054,One-Hit-Wonder
1167441,Loyalist
1167718,One-Hit-Wonder
1167778,One-Hit-Wonder
1167828,"Potential Loyalist"
1167961,Loyalist
1167987,Loyalist
1168033,Loyalist
1168257,Loyalist
1168405,One-Hit-Wonder
1168577,One-Hit-Wonder
1168612,One-Hit-Wonder
1168645,"Potential Loyalist"
1169384,One-Hit-Wonder
1169886,Loyalist
1169932,"Potential Loyalist"
1170254,One-Hit-Wonder
1170274,One-Hit-Wonder
1170323,Loyalist
1170419,"Potential Loyalist"
1170483,One-Hit-Wonder
1170694,"Potential Loyalist"
1170755,"Potential Loyalist"
1170818,Loyalist
1170836,Loyalist
1171071,One-Hit-Wonder
1171088,"Potential Loyalist"
1171109,"Potential Loyalist"
1171135,One-Hit-Wonder
1171335,"Potential Loyalist"
1171423,One-Hit-Wonder
1172250,"Potential Loyalist"
1172620,One-Hit-Wonder
1172845,One-Hit-Wonder
1173041,One-Hit-Wonder
1173060,"Potential Loyalist"
1173102,One-Hit-Wonder
1173158,One-Hit-Wonder
1173837,One-Hit-Wonder
1173844,One-Hit-Wonder
1173991,"Potential Loyalist"
1174179,Loyalist
1174549,One-Hit-Wonder
1174777,One-Hit-Wonder
1175192,One-Hit-Wonder
1175311,One-Hit-Wonder
1175873,"Potential Loyalist"
1176216,"Potential Loyalist"
1176254,One-Hit-Wonder
1176492,One-Hit-Wonder
1176534,"Potential Loyalist"
1176859,One-Hit-Wonder
1178236,Loyalist
1178352,"Potential Loyalist"
1178379,Loyalist
1178728,Loyalist
1178952,One-Hit-Wonder
1179083,"Potential Loyalist"
1179225,Loyalist
1179492,One-Hit-Wonder
1179743,Loyalist
1179746,"Potential Loyalist"
1179918,One-Hit-Wonder
1179986,Loyalist
1180067,"Potential Loyalist"
1180069,"Potential Loyalist"
1180909,"Potential Loyalist"
1180963,One-Hit-Wonder
1181370,One-Hit-Wonder
1181678,"Potential Loyalist"
1181812,"Potential Loyalist"
1182055,"Potential Loyalist"
1182241,One-Hit-Wonder
1182299,One-Hit-Wonder
1183039,"Potential Loyalist"
1183290,"Potential Loyalist"
1183661,Loyalist
1184122,One-Hit-Wonder
1184236,Loyalist
1184405,Loyalist
1185043,"Potential Loyalist"
1185221,Loyalist
1185276,One-Hit-Wonder
1185858,One-Hit-Wonder
1185968,One-Hit-Wonder
1186120,One-Hit-Wonder
1186331,"Potential Loyalist"
1186641,Loyalist
1186890,"Potential Loyalist"
1187160,"Potential Loyalist"
1187306,"Potential Loyalist"
1187490,Loyalist
1187611,One-Hit-Wonder
1187681,One-Hit-Wonder
1187686,"Potential Loyalist"
1187717,One-Hit-Wonder
1188010,One-Hit-Wonder
1188359,One-Hit-Wonder
1188400,Loyalist
1188481,Loyalist
1189159,"Potential Loyalist"
1189301,"Potential Loyalist"
1189396,"Potential Loyalist"
1189747,Loyalist
1189849,One-Hit-Wonder
1190146,"Potential Loyalist"
1190196,"Potential Loyalist"
1190327,"Potential Loyalist"
1190513,Loyalist
1190648,One-Hit-Wonder
1190713,Loyalist
1190907,Loyalist
1190983,One-Hit-Wonder
1191228,Loyalist
1191344,One-Hit-Wonder
1191709,"Potential Loyalist"
1191924,One-Hit-Wonder
1191954,One-Hit-Wonder
1192075,One-Hit-Wonder
1192163,One-Hit-Wonder
1192260,"Potential Loyalist"
1192602,One-Hit-Wonder
1192665,Loyalist
1193010,"Potential Loyalist"
1193644,One-Hit-Wonder
1193695,"Potential Loyalist"
1193732,Loyalist
1193800,One-Hit-Wonder
1194367,Loyalist
1194540,"Potential Loyalist"
1195699,Loyalist
1195913,One-Hit-Wonder
1195966,One-Hit-Wonder
1195986,One-Hit-Wonder
1196122,One-Hit-Wonder
1196228,One-Hit-Wonder
1196315,One-Hit-Wonder
1196359,"Potential Loyalist"
1196380,"Potential Loyalist"
1196673,Loyalist
1196684,Loyalist
1196721,Loyalist
1196819,One-Hit-Wonder
1196834,"Potential Loyalist"
1197083,One-Hit-Wonder
1197294,Loyalist
1197455,One-Hit-Wonder
1197658,One-Hit-Wonder
1197932,Loyalist
1198127,Loyalist
1198384,Loyalist
1198463,"Potential Loyalist"
1198478,One-Hit-Wonder
1198504,"Potential Loyalist"
1198808,One-Hit-Wonder
1198813,One-Hit-Wonder
1199008,One-Hit-Wonder
1199293,One-Hit-Wonder
1199531,One-Hit-Wonder
1199657,"Potential Loyalist"
1199660,Loyalist
1199675,One-Hit-Wonder
1199757,One-Hit-Wonder
1200465,"Potential Loyalist"
1200642,One-Hit-Wonder
1200992,"Potential Loyalist"
1201045,Loyalist
1201181,One-Hit-Wonder
1201225,Loyalist
1201619,One-Hit-Wonder
1201865,Loyalist
1202042,"Potential Loyalist"
1202046,Loyalist
1202353,Loyalist
1202573,"Potential Loyalist"
1202604,Loyalist
1202635,One-Hit-Wonder
1202659,"Potential Loyalist"
1202719,"Potential Loyalist"
1202917,Loyalist
1203201,Loyalist
1203222,Loyalist
1203228,Loyalist
1203443,One-Hit-Wonder
1203486,"Potential Loyalist"
1203510,Loyalist
1203511,Loyalist
1203564,Loyalist
1203623,"Potential Loyalist"
1203628,"Potential Loyalist"
1203898,One-Hit-Wonder
1204304,One-Hit-Wonder
1204396,"Potential Loyalist"
1204568,Loyalist
1204679,Loyalist
1205065,"Potential Loyalist"
1205531,"Potential Loyalist"
1205636,One-Hit-Wonder
1205641,One-Hit-Wonder
1205821,One-Hit-Wonder
1206011,"Potential Loyalist"
1206405,Loyalist
1206414,One-Hit-Wonder
1206473,Loyalist
1206520,One-Hit-Wonder
1206573,One-Hit-Wonder
1206948,One-Hit-Wonder
1207035,Loyalist
1207133,One-Hit-Wonder
1207301,One-Hit-Wonder
1207658,Loyalist
1207956,Loyalist
1208003,Loyalist
1208128,Loyalist
1208471,"Potential Loyalist"
1208558,One-Hit-Wonder
1208569,"Potential Loyalist"
1208615,Loyalist
1208968,Loyalist
1209026,"Potential Loyalist"
1209498,One-Hit-Wonder
1209524,One-Hit-Wonder
1209643,Loyalist
1209694,One-Hit-Wonder
1209835,Loyalist
1210105,Loyalist
1210288,Loyalist
1210412,"Potential Loyalist"
1210706,Loyalist
1210809,"Potential Loyalist"
1211218,Loyalist
1211258,One-Hit-Wonder
1211608,"Potential Loyalist"
1211642,Loyalist
1211703,Loyalist
1211756,One-Hit-Wonder
1211796,Loyalist
1211824,Loyalist
1212385,Loyalist
1212798,Loyalist
1212939,One-Hit-Wonder
1213022,Loyalist
1213028,"Potential Loyalist"
1213214,Loyalist
1213305,One-Hit-Wonder
1213454,Loyalist
1213463,"Potential Loyalist"
1213515,Loyalist
1213535,One-Hit-Wonder
1213537,Loyalist
1213953,Loyalist
1214035,Loyalist
1214063,"Potential Loyalist"
1214232,Loyalist
1214271,"Potential Loyalist"
1214274,One-Hit-Wonder
1214363,"Potential Loyalist"
1214389,One-Hit-Wonder
1214791,One-Hit-Wonder
1214993,One-Hit-Wonder
1215249,"Potential Loyalist"
1215660,Loyalist
1215693,Loyalist
1215706,One-Hit-Wonder
1215815,Loyalist
1216454,"Potential Loyalist"
1216890,Loyalist
1216913,Loyalist
1217088,"Potential Loyalist"
1217153,Loyalist
1217161,Loyalist
1217343,One-Hit-Wonder
1217450,"Potential Loyalist"
1217567,One-Hit-Wonder
1218135,Loyalist
1218187,"Potential Loyalist"
1218356,"Potential Loyalist"
1218412,One-Hit-Wonder
1218731,Loyalist
1218776,"Potential Loyalist"
1219366,One-Hit-Wonder
1219391,Loyalist
1219486,Loyalist
1219636,"Potential Loyalist"
1219767,Loyalist
1220106,Loyalist
1220428,One-Hit-Wonder
1221117,One-Hit-Wonder
1221220,One-Hit-Wonder
1221358,Loyalist
1221391,"Potential Loyalist"
1221793,"Potential Loyalist"
1221906,Loyalist
1221984,"Potential Loyalist"
1222785,One-Hit-Wonder
1222892,One-Hit-Wonder
1223048,Loyalist
1223111,Loyalist
1223138,"Potential Loyalist"
1223141,One-Hit-Wonder
1223146,"Potential Loyalist"
1223270,Loyalist
1223275,"Potential Loyalist"
1223404,One-Hit-Wonder
1224103,"Potential Loyalist"
1224252,Loyalist
1224444,Loyalist
1224615,Loyalist
1224732,"Potential Loyalist"
1225213,"Potential Loyalist"
1226012,"Potential Loyalist"
1226053,"Potential Loyalist"
1226067,"Potential Loyalist"
1226164,"Potential Loyalist"
1226315,One-Hit-Wonder
1226365,"Potential Loyalist"
1226395,Loyalist
1226535,Loyalist
1226702,Loyalist
1226752,One-Hit-Wonder
1227008,One-Hit-Wonder
1227087,Loyalist
1227108,"Potential Loyalist"
1227572,One-Hit-Wonder
1227579,"Potential Loyalist"
1227891,"Potential Loyalist"
1227948,Loyalist
1227963,Loyalist
1228187,Loyalist
1228544,Loyalist
1228689,One-Hit-Wonder
1228710,"Potential Loyalist"
1228783,"Potential Loyalist"
1229112,Loyalist
1229492,One-Hit-Wonder
1229631,One-Hit-Wonder
1229784,"Potential Loyalist"
1230014,"Potential Loyalist"
1230028,"Potential Loyalist"
1230034,Loyalist
1230071,Loyalist
1230319,"Potential Loyalist"
1230348,Loyalist
1230356,One-Hit-Wonder
1230421,Loyalist
1230469,Loyalist
1230567,One-Hit-Wonder
1230732,One-Hit-Wonder
1230757,Loyalist
1231275,Loyalist
1231860,"Potential Loyalist"
1231909,Loyalist
1232096,One-Hit-Wonder
1232128,"Potential Loyalist"
1232212,"Potential Loyalist"
1232332,Loyalist
1232357,Loyalist
1232377,"Potential Loyalist"
1232421,One-Hit-Wonder
1232687,Loyalist
1232857,Loyalist
1232975,Loyalist
1233116,Loyalist
